Date,Hs,Hs_hat
07/11/2009 01:30,1.13,0.339
07/11/2009 02:30,1.09,0.327
07/11/2009 03:30,0.9,0.27
07/11/2009 04:30,0.82,0.246
07/11/2009 05:30,0.78,0.234
07/11/2009 06:30,0.7,0.21
07/11/2009 07:30,0.63,0.189
07/11/2009 08:30,0.63,0.189
07/11/2009 09:30,0.66,0.198
07/11/2009 10:30,0.7,0.21
07/11/2009 11:30,0.78,0.234
07/11/2009 12:30,0.98,0.294
07/11/2009 13:30,0.94,0.282
07/11/2009 14:30,0.98,0.294
07/11/2009 15:30,0.98,0.294
07/11/2009 16:30,1.05,0.315
07/11/2009 17:30,0.98,0.294
07/11/2009 18:30,0.86,0.258
07/11/2009 19:30,0.86,0.258
07/11/2009 20:30,0.9,0.27
07/11/2009 21:30,0.86,0.258
07/11/2009 22:30,0.94,0.282
07/11/2009 23:30,0.78,0.234
07/12/2009 00:30,0.66,0.198
07/12/2009 01:30,0.66,0.198
07/12/2009 02:30,0.59,0.177
07/12/2009 03:30,0.51,0.153
07/12/2009 04:30,0.47,0.141
07/12/2009 05:30,0.43,0.129
07/12/2009 06:30,0.43,0.129
07/12/2009 07:30,0.39,0.117
07/12/2009 08:30,0.35,0.105
07/12/2009 09:30,0.35,0.105
07/12/2009 10:30,0.39,0.117
07/12/2009 11:30,0.35,0.105
07/12/2009 12:30,0.31,0.093
07/12/2009 13:30,0.31,0.093
07/12/2009 14:30,0.31,0.093
07/12/2009 15:30,0.27,0.081
07/12/2009 16:30,0.27,0.081
07/12/2009 17:30,0.31,0.093
07/12/2009 18:30,0.31,0.093
07/12/2009 19:30,0.31,0.093
07/12/2009 20:30,0.31,0.093
07/12/2009 21:30,0.23,0.069
07/12/2009 22:30,0.31,0.093
07/12/2009 23:30,0.31,0.093
13/07/2009 00:30,0.31,0.093
13/07/2009 01:30,0.31,0.093
13/07/2009 02:30,0.27,0.081
13/07/2009 03:30,0.27,0.081
13/07/2009 04:30,0.23,0.069
13/07/2009 05:30,0.2,0.06
13/07/2009 06:30,0.2,0.06
13/07/2009 07:30,0.16,0.048
13/07/2009 08:30,0.2,0.06
13/07/2009 09:30,0.2,0.06
13/07/2009 10:30,0.2,0.06
13/07/2009 11:30,0.16,0.048
13/07/2009 12:30,0.16,0.048
13/07/2009 13:30,0.16,0.048
13/07/2009 14:30,0.2,0.06
13/07/2009 15:30,0.16,0.048
13/07/2009 16:30,0.16,0.048
13/07/2009 17:30,0.16,0.048
13/07/2009 18:30,0.16,0.048
13/07/2009 19:30,0.16,0.048
13/07/2009 20:30,0.12,0.036
13/07/2009 21:30,0.16,0.048
13/07/2009 22:30,0.16,0.048
13/07/2009 23:30,0.12,0.036
14/07/2009 00:30,0.12,0.036
14/07/2009 01:30,0.12,0.036
14/07/2009 02:30,0.12,0.036
14/07/2009 03:30,0.12,0.036
14/07/2009 04:30,0.12,0.036
14/07/2009 05:30,0.12,0.036
14/07/2009 06:30,0.16,0.048
14/07/2009 07:30,0.2,0.06
14/07/2009 08:30,0.2,0.06
14/07/2009 09:30,0.23,0.069
14/07/2009 10:30,0.27,0.081
14/07/2009 11:30,0.31,0.093
14/07/2009 12:30,0.47,0.141
14/07/2009 13:30,0.63,0.189
14/07/2009 14:30,0.82,0.246
14/07/2009 15:30,0.94,0.282
14/07/2009 16:30,0.86,0.258
14/07/2009 17:30,0.78,0.234
14/07/2009 18:30,0.78,0.234
14/07/2009 19:30,0.78,0.234
14/07/2009 20:30,0.78,0.234
14/07/2009 21:30,0.78,0.234
14/07/2009 22:30,0.78,0.234
14/07/2009 23:30,0.78,0.234
15/07/2009 00:30,0.434260406,0.130278122
15/07/2009 01:30,0.434260406,0.130278122
15/07/2009 02:30,0.434260406,0.130278122
15/07/2009 03:30,0.434260406,0.130278122
15/07/2009 04:30,0.434260406,0.130278122
15/07/2009 05:30,0.434260406,0.130278122
15/07/2009 06:30,0.434260406,0.130278122
15/07/2009 07:30,0.434260406,0.130278122
15/07/2009 08:30,0.434260406,0.130278122
15/07/2009 09:30,0.434260406,0.130278122
15/07/2009 10:30,0.434260406,0.130278122
15/07/2009 11:30,0.434260406,0.130278122
15/07/2009 12:30,0.434260406,0.130278122
15/07/2009 13:30,0.434260406,0.130278122
15/07/2009 14:30,0.434260406,0.130278122
15/07/2009 15:30,0.434260406,0.130278122
15/07/2009 16:30,0.434260406,0.130278122
15/07/2009 17:30,0.434260406,0.130278122
15/07/2009 18:30,0.434260406,0.130278122
15/07/2009 19:30,0.434260406,0.130278122
15/07/2009 20:30,0.434260406,0.130278122
15/07/2009 21:30,0.434260406,0.130278122
15/07/2009 22:30,0.434260406,0.130278122
15/07/2009 23:30,0.434260406,0.130278122
16/07/2009 00:30,0.78,0.234
16/07/2009 01:30,0.77,0.231
16/07/2009 02:30,0.77,0.231
16/07/2009 03:30,0.77,0.231
16/07/2009 04:30,0.77,0.231
16/07/2009 05:30,0.77,0.231
16/07/2009 06:30,0.77,0.231
16/07/2009 07:30,0.77,0.231
16/07/2009 08:30,0.77,0.231
16/07/2009 09:30,0.77,0.231
16/07/2009 10:30,0.77,0.231
16/07/2009 11:30,0.77,0.231
16/07/2009 12:30,0.77,0.231
16/07/2009 13:30,0.76,0.228
16/07/2009 14:30,0.76,0.228
16/07/2009 15:30,0.74,0.222
16/07/2009 16:30,0.74,0.222
16/07/2009 17:30,0.74,0.222
16/07/2009 18:30,0.76,0.228
16/07/2009 19:30,0.63,0.189
16/07/2009 20:30,0.76,0.228
16/07/2009 21:30,0.76,0.228
16/07/2009 22:30,0.66,0.198
16/07/2009 23:30,1.25,0.375
17/07/2009 00:30,1.45,0.435
17/07/2009 01:30,1.41,0.423
17/07/2009 02:30,1.37,0.411
17/07/2009 03:30,1.25,0.375
17/07/2009 04:30,1.09,0.327
17/07/2009 05:30,0.98,0.294
17/07/2009 06:30,0.74,0.222
17/07/2009 07:30,0.74,0.222
17/07/2009 08:30,0.59,0.177
17/07/2009 09:30,0.59,0.177
17/07/2009 10:30,0.59,0.177
17/07/2009 11:30,0.59,0.177
17/07/2009 12:30,0.63,0.189
17/07/2009 13:30,0.7,0.21
17/07/2009 14:30,0.82,0.246
17/07/2009 15:30,0.86,0.258
17/07/2009 16:30,1.05,0.315
17/07/2009 17:30,0.9,0.27
17/07/2009 18:30,0.94,0.282
17/07/2009 19:30,0.9,0.27
17/07/2009 20:30,0.98,0.294
17/07/2009 21:30,1.09,0.327
17/07/2009 22:30,1.41,0.423
17/07/2009 23:30,1.45,0.435
18/07/2009 00:30,0.76,0.228
18/07/2009 01:30,0.75,0.225
18/07/2009 02:30,0.75,0.225
18/07/2009 03:30,0.75,0.225
18/07/2009 04:30,1.21,0.363
18/07/2009 05:30,1.09,0.327
18/07/2009 06:30,0.9,0.27
18/07/2009 07:30,0.7,0.21
18/07/2009 08:30,0.59,0.177
18/07/2009 09:30,0.55,0.165
18/07/2009 10:30,0.51,0.153
18/07/2009 11:30,0.55,0.165
18/07/2009 12:30,0.66,0.198
18/07/2009 13:30,0.63,0.189
18/07/2009 14:30,0.74,0.222
18/07/2009 15:30,0.74,0.222
18/07/2009 16:30,0.74,0.222
18/07/2009 17:30,0.78,0.234
18/07/2009 18:30,0.7,0.21
18/07/2009 19:30,0.82,0.246
18/07/2009 20:30,0.9,0.27
18/07/2009 21:30,0.82,0.246
18/07/2009 22:30,0.82,0.246
18/07/2009 23:30,0.86,0.258
19/07/2009 00:30,0.98,0.294
19/07/2009 01:30,0.94,0.282
19/07/2009 02:30,0.91,0.273
19/07/2009 03:30,0.88,0.264
19/07/2009 04:30,0.85,0.255
19/07/2009 05:30,0.81,0.243
19/07/2009 06:30,0.78,0.234
19/07/2009 07:30,0.75,0.225
19/07/2009 08:30,0.72,0.216
19/07/2009 09:30,0.68,0.204
19/07/2009 10:30,0.65,0.195
19/07/2009 11:30,0.62,0.186
19/07/2009 12:30,0.59,0.177
19/07/2009 13:30,0.55,0.165
19/07/2009 14:30,0.51,0.153
19/07/2009 15:30,0.51,0.153
19/07/2009 16:30,0.55,0.165
19/07/2009 17:30,0.63,0.189
19/07/2009 18:30,0.7,0.21
19/07/2009 19:30,0.7,0.21
19/07/2009 20:30,0.63,0.189
19/07/2009 21:30,0.63,0.189
19/07/2009 22:30,0.55,0.165
19/07/2009 23:30,0.55,0.165
20/07/2009 00:30,0.59,0.177
20/07/2009 01:30,0.59,0.177
20/07/2009 02:30,0.6,0.18
20/07/2009 03:30,0.61,0.183
20/07/2009 04:30,0.61,0.183
20/07/2009 05:30,0.62,0.186
20/07/2009 06:30,0.63,0.189
20/07/2009 07:30,0.63,0.189
20/07/2009 08:30,0.64,0.192
20/07/2009 09:30,0.64,0.192
20/07/2009 10:30,0.65,0.195
20/07/2009 11:30,0.66,0.198
20/07/2009 12:30,0.66,0.198
20/07/2009 13:30,0.86,0.258
20/07/2009 14:30,0.7,0.21
20/07/2009 15:30,0.78,0.234
20/07/2009 16:30,0.7,0.21
20/07/2009 17:30,0.66,0.198
20/07/2009 18:30,0.74,0.222
20/07/2009 19:30,0.66,0.198
20/07/2009 20:30,0.63,0.189
20/07/2009 21:30,0.55,0.165
20/07/2009 22:30,0.63,0.189
20/07/2009 23:30,0.63,0.189
21/07/2009 00:30,0.9,0.27
21/07/2009 01:30,0.94,0.282
21/07/2009 02:30,0.9,0.27
21/07/2009 03:30,0.78,0.234
21/07/2009 04:30,0.7,0.21
21/07/2009 05:30,0.74,0.222
21/07/2009 06:30,0.63,0.189
21/07/2009 07:30,0.59,0.177
21/07/2009 08:30,0.434260406,0.130278122
21/07/2009 09:30,0.434260406,0.130278122
21/07/2009 10:30,0.434260406,0.130278122
21/07/2009 11:30,0.434260406,0.130278122
21/07/2009 12:30,0.23,0.069
21/07/2009 13:30,0.39,0.117
21/07/2009 14:30,0.47,0.141
21/07/2009 15:30,0.35,0.105
21/07/2009 16:30,0.35,0.105
21/07/2009 17:30,0.35,0.105
21/07/2009 18:30,0.36,0.108
21/07/2009 19:30,0.36,0.108
21/07/2009 20:30,0.36,0.108
21/07/2009 21:30,0.37,0.111
21/07/2009 22:30,0.37,0.111
21/07/2009 23:30,0.37,0.111
22/07/2009 00:30,0.434260406,0.130278122
22/07/2009 01:30,0.434260406,0.130278122
22/07/2009 02:30,0.434260406,0.130278122
22/07/2009 03:30,0.434260406,0.130278122
22/07/2009 04:30,0.434260406,0.130278122
22/07/2009 05:30,0.434260406,0.130278122
22/07/2009 06:30,0.434260406,0.130278122
22/07/2009 07:30,0.434260406,0.130278122
22/07/2009 08:30,0.434260406,0.130278122
22/07/2009 09:30,0.434260406,0.130278122
22/07/2009 10:30,0.434260406,0.130278122
22/07/2009 11:30,0.434260406,0.130278122
22/07/2009 12:30,0.434260406,0.130278122
22/07/2009 13:30,0.434260406,0.130278122
22/07/2009 14:30,0.434260406,0.130278122
22/07/2009 15:30,0.434260406,0.130278122
22/07/2009 16:30,0.434260406,0.130278122
22/07/2009 17:30,0.434260406,0.130278122
22/07/2009 18:30,0.434260406,0.130278122
22/07/2009 19:30,0.434260406,0.130278122
22/07/2009 20:30,0.434260406,0.130278122
22/07/2009 21:30,0.434260406,0.130278122
22/07/2009 22:30,0.434260406,0.130278122
22/07/2009 23:30,0.434260406,0.130278122
23/07/2009 00:30,0.38,0.114
23/07/2009 01:30,0.38,0.114
23/07/2009 02:30,0.38,0.114
23/07/2009 03:30,0.39,0.117
23/07/2009 04:30,0.39,0.117
23/07/2009 05:30,0.39,0.117
23/07/2009 06:30,0.4,0.12
23/07/2009 07:30,0.4,0.12
23/07/2009 08:30,0.4,0.12
23/07/2009 09:30,0.41,0.123
23/07/2009 10:30,0.41,0.123
23/07/2009 11:30,0.41,0.123
23/07/2009 12:30,0.42,0.126
23/07/2009 13:30,0.42,0.126
23/07/2009 14:30,0.42,0.126
23/07/2009 15:30,0.43,0.129
23/07/2009 16:30,0.43,0.129
23/07/2009 17:30,0.43,0.129
23/07/2009 18:30,0.44,0.132
23/07/2009 19:30,0.44,0.132
23/07/2009 20:30,0.44,0.132
23/07/2009 21:30,0.45,0.135
23/07/2009 22:30,0.45,0.135
23/07/2009 23:30,0.45,0.135
24/07/2009 00:30,0.5,0.15
24/07/2009 01:30,0.51,0.153
24/07/2009 02:30,0.52,0.156
24/07/2009 03:30,0.53,0.159
24/07/2009 04:30,0.54,0.162
24/07/2009 05:30,0.55,0.165
24/07/2009 06:30,0.56,0.168
24/07/2009 07:30,0.57,0.171
24/07/2009 08:30,0.58,0.174
24/07/2009 09:30,0.59,0.177
24/07/2009 10:30,0.63,0.189
24/07/2009 11:30,0.66,0.198
24/07/2009 12:30,0.7,0.21
24/07/2009 13:30,0.63,0.189
24/07/2009 14:30,0.59,0.177
24/07/2009 15:30,0.55,0.165
24/07/2009 16:30,0.59,0.177
24/07/2009 17:30,0.74,0.222
24/07/2009 18:30,0.66,0.198
24/07/2009 19:30,0.51,0.153
24/07/2009 20:30,0.55,0.165
24/07/2009 21:30,0.51,0.153
24/07/2009 22:30,0.47,0.141
24/07/2009 23:30,0.47,0.141
25/07/2009 00:30,0.47,0.141
25/07/2009 01:30,0.46,0.138
25/07/2009 02:30,0.46,0.138
25/07/2009 03:30,0.47,0.141
25/07/2009 04:30,0.47,0.141
25/07/2009 05:30,0.47,0.141
25/07/2009 06:30,0.48,0.144
25/07/2009 07:30,0.48,0.144
25/07/2009 08:30,0.48,0.144
25/07/2009 09:30,0.49,0.147
25/07/2009 10:30,0.49,0.147
25/07/2009 11:30,0.49,0.147
25/07/2009 12:30,0.5,0.15
25/07/2009 13:30,0.5,0.15
25/07/2009 14:30,0.26,0.078
25/07/2009 15:30,0.25,0.075
25/07/2009 16:30,0.25,0.075
25/07/2009 17:30,0.24,0.072
25/07/2009 18:30,0.24,0.072
25/07/2009 19:30,0.23,0.069
25/07/2009 20:30,0.23,0.069
25/07/2009 21:30,0.22,0.066
25/07/2009 22:30,0.22,0.066
25/07/2009 23:30,0.21,0.063
26/07/2009 00:30,0.434260406,0.130278122
26/07/2009 01:30,0.434260406,0.130278122
26/07/2009 02:30,0.2,0.06
26/07/2009 03:30,0.2,0.06
26/07/2009 04:30,0.16,0.048
26/07/2009 05:30,0.16,0.048
26/07/2009 06:30,0.16,0.048
26/07/2009 07:30,0.2,0.06
26/07/2009 08:30,0.2,0.06
26/07/2009 09:30,0.16,0.048
26/07/2009 10:30,0.16,0.048
26/07/2009 11:30,0.16,0.048
26/07/2009 12:30,0.16,0.048
26/07/2009 13:30,0.16,0.048
26/07/2009 14:30,0.2,0.06
26/07/2009 15:30,0.16,0.048
26/07/2009 16:30,0.16,0.048
26/07/2009 17:30,0.2,0.06
26/07/2009 18:30,0.2,0.06
26/07/2009 19:30,0.2,0.06
26/07/2009 20:30,0.23,0.069
26/07/2009 21:30,0.23,0.069
26/07/2009 22:30,0.27,0.081
26/07/2009 23:30,0.31,0.093
27/07/2009 00:30,0.35,0.105
27/07/2009 01:30,0.35,0.105
27/07/2009 02:30,0.74,0.222
27/07/2009 03:30,0.66,0.198
27/07/2009 04:30,0.74,0.222
27/07/2009 05:30,0.7,0.21
27/07/2009 06:30,0.77,0.231
27/07/2009 07:30,0.84,0.252
27/07/2009 08:30,0.91,0.273
27/07/2009 09:30,0.98,0.294
27/07/2009 10:30,1.05,0.315
27/07/2009 11:30,1.12,0.336
27/07/2009 12:30,1.19,0.357
27/07/2009 13:30,1.25,0.375
27/07/2009 14:30,1.32,0.396
27/07/2009 15:30,1.39,0.417
27/07/2009 16:30,1.46,0.438
27/07/2009 17:30,1.53,0.459
27/07/2009 18:30,1.6,0.48
27/07/2009 19:30,1.67,0.501
27/07/2009 20:30,1.74,0.522
27/07/2009 21:30,1.81,0.543
27/07/2009 22:30,1.88,0.564
27/07/2009 23:30,1.99,0.597
28/07/2009 00:30,1.95,0.585
28/07/2009 01:30,1.84,0.552
28/07/2009 02:30,1.68,0.504
28/07/2009 03:30,1.56,0.468
28/07/2009 04:30,1.17,0.351
28/07/2009 05:30,1.17,0.351
28/07/2009 06:30,1.02,0.306
28/07/2009 07:30,1.05,0.315
28/07/2009 08:30,1.02,0.306
28/07/2009 09:30,0.94,0.282
28/07/2009 10:30,0.94,0.282
28/07/2009 11:30,0.94,0.282
28/07/2009 12:30,0.94,0.282
28/07/2009 13:30,0.9,0.27
28/07/2009 14:30,0.74,0.222
28/07/2009 15:30,0.63,0.189
28/07/2009 16:30,0.7,0.21
28/07/2009 17:30,0.82,0.246
28/07/2009 18:30,1.05,0.315
28/07/2009 19:30,1.13,0.339
28/07/2009 20:30,1.33,0.399
28/07/2009 21:30,1.6,0.48
28/07/2009 22:30,1.8,0.54
28/07/2009 23:30,1.68,0.504
29/07/2009 00:30,1.56,0.468
29/07/2009 01:30,1.33,0.399
29/07/2009 02:30,1.21,0.363
29/07/2009 03:30,1.02,0.306
29/07/2009 04:30,0.9,0.27
29/07/2009 05:30,0.94,0.282
29/07/2009 06:30,0.94,0.282
29/07/2009 07:30,0.98,0.294
29/07/2009 08:30,0.94,0.282
29/07/2009 09:30,0.86,0.258
29/07/2009 10:30,0.7,0.21
29/07/2009 11:30,0.63,0.189
29/07/2009 12:30,0.7,0.21
29/07/2009 13:30,0.59,0.177
29/07/2009 14:30,0.55,0.165
29/07/2009 15:30,0.43,0.129
29/07/2009 16:30,0.39,0.117
29/07/2009 17:30,0.39,0.117
29/07/2009 18:30,0.35,0.105
29/07/2009 19:30,0.35,0.105
29/07/2009 20:30,0.31,0.093
29/07/2009 21:30,0.27,0.081
29/07/2009 22:30,0.35,0.105
29/07/2009 23:30,0.43,0.129
30/07/2009 00:30,0.43,0.129
30/07/2009 01:30,0.55,0.165
30/07/2009 02:30,0.51,0.153
30/07/2009 03:30,0.55,0.165
30/07/2009 04:30,0.47,0.141
30/07/2009 05:30,0.39,0.117
30/07/2009 06:30,0.35,0.105
30/07/2009 07:30,0.39,0.117
30/07/2009 08:30,0.35,0.105
30/07/2009 09:30,0.27,0.081
30/07/2009 10:30,0.27,0.081
30/07/2009 11:30,0.23,0.069
30/07/2009 12:30,0.23,0.069
30/07/2009 13:30,0.23,0.069
30/07/2009 14:30,0.23,0.069
30/07/2009 15:30,0.23,0.069
30/07/2009 16:30,0.23,0.069
30/07/2009 17:30,0.23,0.069
30/07/2009 18:30,0.27,0.081
30/07/2009 19:30,0.31,0.093
30/07/2009 20:30,0.35,0.105
30/07/2009 21:30,0.39,0.117
30/07/2009 22:30,0.43,0.129
30/07/2009 23:30,0.43,0.129
31/07/2009 00:30,0.47,0.141
31/07/2009 01:30,0.39,0.117
31/07/2009 02:30,0.39,0.117
31/07/2009 03:30,0.59,0.177
31/07/2009 04:30,0.59,0.177
31/07/2009 05:30,0.63,0.189
31/07/2009 06:30,0.59,0.177
31/07/2009 07:30,0.43,0.129
31/07/2009 08:30,0.43,0.129
31/07/2009 09:30,0.39,0.117
31/07/2009 10:30,0.31,0.093
31/07/2009 11:30,0.27,0.081
31/07/2009 12:30,0.27,0.081
31/07/2009 13:30,0.31,0.093
31/07/2009 14:30,0.27,0.081
31/07/2009 15:30,0.31,0.093
31/07/2009 16:30,0.27,0.081
31/07/2009 17:30,0.31,0.093
31/07/2009 18:30,0.27,0.081
31/07/2009 19:30,0.23,0.069
31/07/2009 20:30,0.2,0.06
31/07/2009 21:30,0.2,0.06
31/07/2009 22:30,0.16,0.048
31/07/2009 23:30,0.16,0.048
08/01/2009 00:30,0.12,0.036
08/01/2009 01:30,0.16,0.048
08/01/2009 02:30,0.16,0.048
08/01/2009 03:30,0.12,0.036
08/01/2009 04:30,0.12,0.036
08/01/2009 05:30,0.12,0.036
08/01/2009 06:30,0.12,0.036
08/01/2009 07:30,0.08,0.024
08/01/2009 08:30,0.08,0.024
08/01/2009 09:30,0.08,0.024
08/01/2009 10:30,0.12,0.036
08/01/2009 11:30,0.12,0.036
08/01/2009 12:30,0.12,0.036
08/01/2009 13:30,0.12,0.036
08/01/2009 14:30,0.12,0.036
08/01/2009 15:30,0.12,0.036
08/01/2009 16:30,0.16,0.048
08/01/2009 17:30,0.12,0.036
08/01/2009 18:30,0.12,0.036
08/01/2009 19:30,0.12,0.036
08/01/2009 20:30,0.08,0.024
08/01/2009 21:30,0.12,0.036
08/01/2009 22:30,0.16,0.048
08/01/2009 23:30,0.16,0.048
08/02/2009 00:30,0.16,0.048
08/02/2009 01:30,0.12,0.036
08/02/2009 02:30,0.12,0.036
08/02/2009 03:30,0.12,0.036
08/02/2009 04:30,0.12,0.036
08/02/2009 05:30,0.12,0.036
08/02/2009 06:30,0.12,0.036
08/02/2009 07:30,0.12,0.036
08/02/2009 08:30,0.16,0.048
08/02/2009 09:30,0.16,0.048
08/02/2009 10:30,0.16,0.048
08/02/2009 11:30,0.12,0.036
08/02/2009 12:30,0.2,0.06
08/02/2009 13:30,0.23,0.069
08/02/2009 14:30,0.2,0.06
08/02/2009 15:30,0.23,0.069
08/02/2009 16:30,0.23,0.069
08/02/2009 17:30,0.23,0.069
08/02/2009 18:30,0.23,0.069
08/02/2009 19:30,0.2,0.06
08/02/2009 20:30,0.2,0.06
08/02/2009 21:30,0.23,0.069
08/02/2009 22:30,0.27,0.081
08/02/2009 23:30,0.27,0.081
08/03/2009 00:30,0.23,0.069
08/03/2009 01:30,0.2,0.06
08/03/2009 02:30,0.16,0.048
08/03/2009 03:30,0.16,0.048
08/03/2009 04:30,0.16,0.048
08/03/2009 05:30,0.16,0.048
08/03/2009 06:30,0.2,0.06
08/03/2009 07:30,0.23,0.069
08/03/2009 08:30,0.27,0.081
08/03/2009 09:30,0.23,0.069
08/03/2009 10:30,0.23,0.069
08/03/2009 11:30,0.23,0.069
08/03/2009 12:30,0.23,0.069
08/03/2009 13:30,0.23,0.069
08/03/2009 14:30,0.2,0.06
08/03/2009 15:30,0.16,0.048
08/03/2009 16:30,0.16,0.048
08/03/2009 17:30,0.16,0.048
08/03/2009 18:30,0.2,0.06
08/03/2009 19:30,0.23,0.069
08/03/2009 20:30,0.2,0.06
08/03/2009 21:30,0.2,0.06
08/03/2009 22:30,0.23,0.069
08/03/2009 23:30,0.27,0.081
08/04/2009 00:30,0.23,0.069
08/04/2009 01:30,0.2,0.06
08/04/2009 02:30,0.2,0.06
08/04/2009 03:30,0.2,0.06
08/04/2009 04:30,0.2,0.06
08/04/2009 05:30,0.2,0.06
08/04/2009 06:30,0.2,0.06
08/04/2009 07:30,0.23,0.069
08/04/2009 08:30,0.23,0.069
08/04/2009 09:30,0.23,0.069
08/04/2009 10:30,0.23,0.069
08/04/2009 11:30,0.23,0.069
08/04/2009 12:30,0.2,0.06
08/04/2009 13:30,0.2,0.06
08/04/2009 14:30,0.23,0.069
08/04/2009 15:30,0.35,0.105
08/04/2009 16:30,0.39,0.117
08/04/2009 17:30,0.35,0.105
08/04/2009 18:30,0.31,0.093
08/04/2009 19:30,0.31,0.093
08/04/2009 20:30,0.31,0.093
08/04/2009 21:30,0.27,0.081
08/04/2009 22:30,0.27,0.081
08/04/2009 23:30,0.27,0.081
08/05/2009 00:30,0.27,0.081
08/05/2009 01:30,0.27,0.081
08/05/2009 02:30,0.27,0.081
08/05/2009 03:30,0.27,0.081
08/05/2009 04:30,0.23,0.069
08/05/2009 05:30,0.2,0.06
08/05/2009 06:30,0.2,0.06
08/05/2009 07:30,0.2,0.06
08/05/2009 08:30,0.2,0.06
08/05/2009 09:30,0.2,0.06
08/05/2009 10:30,0.2,0.06
08/05/2009 11:30,0.16,0.048
08/05/2009 12:30,0.2,0.06
08/05/2009 13:30,0.23,0.069
08/05/2009 14:30,0.23,0.069
08/05/2009 15:30,0.27,0.081
08/05/2009 16:30,0.31,0.093
08/05/2009 17:30,0.27,0.081
08/05/2009 18:30,0.27,0.081
08/05/2009 19:30,0.27,0.081
08/05/2009 20:30,0.27,0.081
08/05/2009 21:30,0.35,0.105
08/05/2009 22:30,0.35,0.105
08/05/2009 23:30,0.31,0.093
08/06/2009 00:30,0.27,0.081
08/06/2009 01:30,0.27,0.081
08/06/2009 02:30,0.23,0.069
08/06/2009 03:30,0.27,0.081
08/06/2009 04:30,0.31,0.093
08/06/2009 05:30,0.31,0.093
08/06/2009 06:30,0.27,0.081
08/06/2009 07:30,0.27,0.081
08/06/2009 08:30,0.27,0.081
08/06/2009 09:30,0.27,0.081
08/06/2009 10:30,0.27,0.081
08/06/2009 11:30,0.2,0.06
08/06/2009 12:30,0.2,0.06
08/06/2009 13:30,0.2,0.06
08/06/2009 14:30,0.2,0.06
08/06/2009 15:30,0.2,0.06
08/06/2009 16:30,0.2,0.06
08/06/2009 17:30,0.2,0.06
08/06/2009 18:30,0.23,0.069
08/06/2009 19:30,0.23,0.069
08/06/2009 20:30,0.23,0.069
08/06/2009 21:30,0.23,0.069
08/06/2009 22:30,0.23,0.069
08/06/2009 23:30,0.23,0.069
08/07/2009 00:30,0.23,0.069
08/07/2009 01:30,0.23,0.069
08/07/2009 02:30,0.27,0.081
08/07/2009 03:30,0.27,0.081
08/07/2009 04:30,0.31,0.093
08/07/2009 05:30,0.31,0.093
08/07/2009 06:30,0.35,0.105
08/07/2009 07:30,0.35,0.105
08/07/2009 08:30,0.35,0.105
08/07/2009 09:30,0.31,0.093
08/07/2009 10:30,0.27,0.081
08/07/2009 11:30,0.27,0.081
08/07/2009 12:30,0.23,0.069
08/07/2009 13:30,0.27,0.081
08/07/2009 14:30,0.27,0.081
08/07/2009 15:30,0.31,0.093
08/07/2009 16:30,0.31,0.093
08/07/2009 17:30,0.31,0.093
08/07/2009 18:30,0.31,0.093
08/07/2009 19:30,0.27,0.081
08/07/2009 20:30,0.23,0.069
08/07/2009 21:30,0.23,0.069
08/07/2009 22:30,0.23,0.069
08/07/2009 23:30,0.23,0.069
08/08/2009 00:30,0.2,0.06
08/08/2009 01:30,0.23,0.069
08/08/2009 02:30,0.2,0.06
08/08/2009 03:30,0.23,0.069
08/08/2009 04:30,0.27,0.081
08/08/2009 05:30,0.35,0.105
08/08/2009 06:30,0.39,0.117
08/08/2009 07:30,0.51,0.153
08/08/2009 08:30,0.66,0.198
08/08/2009 09:30,0.7,0.21
08/08/2009 10:30,0.86,0.258
08/08/2009 11:30,0.9,0.27
08/08/2009 12:30,0.94,0.282
08/08/2009 13:30,0.86,0.258
08/08/2009 14:30,0.82,0.246
08/08/2009 15:30,0.78,0.234
08/08/2009 16:30,0.74,0.222
08/08/2009 17:30,0.9,0.27
08/08/2009 18:30,0.86,0.258
08/08/2009 19:30,1.17,0.351
08/08/2009 20:30,1.21,0.363
08/08/2009 21:30,1.48,0.444
08/08/2009 22:30,1.56,0.468
08/08/2009 23:30,1.41,0.423
08/09/2009 00:30,1.17,0.351
08/09/2009 01:30,1.05,0.315
08/09/2009 02:30,0.82,0.246
08/09/2009 03:30,0.82,0.246
08/09/2009 04:30,0.78,0.234
08/09/2009 05:30,0.66,0.198
08/09/2009 06:30,0.59,0.177
08/09/2009 07:30,0.59,0.177
08/09/2009 08:30,0.55,0.165
08/09/2009 09:30,0.59,0.177
08/09/2009 10:30,0.63,0.189
08/09/2009 11:30,0.63,0.189
08/09/2009 12:30,0.59,0.177
08/09/2009 13:30,0.55,0.165
08/09/2009 14:30,0.47,0.141
08/09/2009 15:30,0.59,0.177
08/09/2009 16:30,0.47,0.141
08/09/2009 17:30,0.51,0.153
08/09/2009 18:30,0.59,0.177
08/09/2009 19:30,0.59,0.177
08/09/2009 20:30,0.86,0.258
08/09/2009 21:30,1.21,0.363
08/09/2009 22:30,1.45,0.435
08/09/2009 23:30,1.45,0.435
08/10/2009 00:30,1.56,0.468
08/10/2009 01:30,1.41,0.423
08/10/2009 02:30,1.17,0.351
08/10/2009 03:30,1.05,0.315
08/10/2009 04:30,0.94,0.282
